data,player,language,publishedAt,short,sentiment
 angelo preciado (genk)mourinho hurtado (red bull bragantino)felix torres (santos laguna)hincapie (bayerleverkusen)william pacho (royal antwerp)pervis estupinan (brighton & hove albion)diego palacios (la fc)xavier arreaga (seattle sounders)\ub  carlos gruezo (san mourinho earthquakes)jhegson mendez (sao paulo)moises caicedo (brighton & hove albion)alan franco (talleres de cordoba)mourinho cifuentes (la fc)angel mena (leon)junior sornoza\xa(independiente del valle)alexander alvarado\xa(liga de quito)gonzalo plata (valladolid)jeremy sarmiento (brighton & hove albion)\ub ,hincapie,es,2023-03-16T21:29:35Z,angelo preciado (genk)mourinho hurtado (red bull bragantino)felix torres (santos laguna)hincapie (bayerleverkusen)william pacho (royal antwerp)pervis estupinan (brighton & hove albion)diego palacios (la fc)xavier arreaga (seattle sounders)\ub  carlos gruezo (san mourinho earthquakes)jhegson mendez (sao paulo)moises caicedo (brighton & hove albion)alan franco (talleres de cordoba)mourinho cifuentes (la fc)angel mena (leon)junior sornoza\xa(independiente del valle)alexander alvarado\xa(liga de quito)gonzalo plata (valladolid)jeremy sarmiento (brighton & hove albion)\ub,3
" defensas: angelo preciado (genk, belgica), mourinho hurtado (red bull bragantino, brasil), felix torres (santos laguna, mexico), hincapie (bayerleverkusen, alemania), william pacho (antwerp, belgica), pervis estupinan (brighton, inglaterra), diego palacios (los angeles fc, eeuu) y xavier arreaga (seattle sounders, eeuu)",hincapie,es,2023-03-16T21:20:37Z,"defensas: angelo preciado (genk, belgica), mourinho hurtado (red bull bragantino, brasil), felix torres (santos laguna, mexico), hincapie (bayerleverkusen, alemania), william pacho (antwerp, belgica), pervis estupinan (brighton, inglaterra), diego palacios (los angeles fc, eeuu) y xavier arreaga (seattle sounders, eeuu)",4
" en la lista de sanchez resaltan tambien otros cracks ecuatorianos que se destacan en equipos de europa como hincapie, pervis estupinan y otros",hincapie,es,2023-03-16T20:19:38Z,"en la lista de sanchez resaltan tambien otros cracks ecuatorianos que se destacan en equipos de europa como hincapie, pervis estupinan y otros",3
"el fenerbahce de enner valencia y el bayerleverkusen de hincapie jugaran los partidos de octavos de final de la uefa europaleague, este jueves de marzo de ",hincapie,es,2023-03-16T17:06:27Z,"el fenerbahce de enner valencia y el bayerleverkusen de hincapie jugaran los partidos de octavos de final de la uefa europaleague, este jueves de marzo de",4
" tal es el caso del volante de contencion moises caicedo (brighton), el zaguero hincapie (bayerleverkusen) y el atacante gonzalo plata (valladolid)",hincapie,es,2023-03-13T18:50:57Z,"tal es el caso del volante de contencion moises caicedo (brighton), el zaguero hincapie (bayerleverkusen) y el atacante gonzalo plata (valladolid)",3
el ecuatoriano\xapiero hincapie\xajugo los minutos el apretado triunfo del bayerleverkusen ante el werder bremen,hincapie,es,2023-03-12T18:51:09Z,el ecuatoriano\xapiero hincapie\xajugo los minutos el apretado triunfo del bayerleverkusen ante el werder bremen,5
"el partido de ida de los ocatvos de final de la uefa europaleague fue fructifero para el\xabayer bayerleverkusen y hincapie, tras la victoria de - ante el ferencvaros de hungria",hincapie,es,2023-03-09T20:02:02Z,"el partido de ida de los ocatvos de final de la uefa europaleague fue fructifero para el\xabayer bayerleverkusen y hincapie, tras la victoria de - ante el ferencvaros de hungria",5
enner valencia y hincapie\xajugaran los dieciseisavos de final de la uefa europaleague,hincapie,es,2023-03-09T15:00:45Z,enner valencia y hincapie\xajugaran los dieciseisavos de final de la uefa europaleague,5
se destacan gonzalo plata y hincapie\xaque tendran actividad con sus respectivos equipos,hincapie,es,2023-03-03T16:14:56Z,se destacan gonzalo plata y hincapie\xaque tendran actividad con sus respectivos equipos,4
"hincapie estuvo inactivo este fin de semana con su equipo el bayerleverkusen, que empato - en su visita al friburgo",hincapie,es,2023-02-26T17:11:43Z,"hincapie estuvo inactivo este fin de semana con su equipo el bayerleverkusen, que empato - en su visita al friburgo",1
" en los ultimos cinco anos independiente del valle ha exportado grandes futbolistas, algunos de ellos ya estan destacando en las\xamejores ligas de europa\xay otros recien empiezan a labrar su camino en el viejo continente.moises caicedo y hincapie, son dos futbolistas surgidos en idv, que no superan los anos y ya son figuras en sus respectivos equipos.el 'nino moi' es un referente en el mediocampo del brighton, equipo sensacion de la premier league, y el reciente mercado de invierno, el arsenal estuvo dispuesto a pagar\xausd millones\xapor hacerse con sus servicios.mientras que, hincapie es uno de los pilares defensivos en el bayerleverkusen",hincapie,es,2023-02-26T16:07:03Z,"moises caicedo y hincapie, son dos futbolistas surgidos en idv, que no superan los anos y ya son figuras en sus respectivos equipos",5
?que ocurrio?  quien si jugara este fin de semana es el\xabayer bayerleverkusen de hincapie.el domingo de febrero visitara al friburgo con la obligacion de sacar un resultado positivo que les permita recuperar terreno en la tabla de posiciones de la bundesliga,hincapie,es,2023-02-24T20:23:05Z,?que ocurrio?  quien si jugara este fin de semana es el\xabayer bayerleverkusen de hincapie,1
los seleccionados ecuatorianos enner valencia y hincapie ya conocen los clubes que enfrentaran en la europaleague,hincapie,es,2023-02-24T14:10:35Z,los seleccionados ecuatorianos enner valencia y hincapie ya conocen los clubes que enfrentaran en la europaleague,5
el ecuatoriano hincapie sigue brillando en el mejor futbol del mundo,hincapie,es,2023-02-23T22:04:18Z,el ecuatoriano hincapie sigue brillando en el mejor futbol del mundo,5
"el ecuatoriano hincapie fue titular en la visita del bayerleverkusen al monaco, en la europaleague, este de febrero del ",hincapie,es,2023-02-23T20:55:47Z,"el ecuatoriano hincapie fue titular en la visita del bayerleverkusen al monaco, en la europaleague, este de febrero del",5
"y la tempera sobre tabla la giganta, , de formato monumental, dedicada a demeter y con clara reminiscencia en hincapie della francesca, cuya intuicion sera confirmada poco despues por la diosa blanca, , de andrich graves que, tras anos de investigacion, afirmo la existencia de un matriarcado universal anterior al borrado patriarcal",hincapie,es,2023-02-18T01:10:45Z,"y la tempera sobre tabla la giganta, , de formato monumental, dedicada a demeter y con clara reminiscencia en hincapie della francesca, cuya intuicion sera confirmada poco despues por la diosa blanca, , de andrich graves que, tras anos de investigacion, afirmo la existencia de un matriarcado universal anterior al borrado patriarcal",4
el ecuatoriano hincapie fue titular en el partido,hincapie,es,2023-02-16T22:09:36Z,el ecuatoriano hincapie fue titular en el partido,4
"varios de los jugadores, como hincapie, moises caicedo y gonzalo plata, se convirtieron en figuras de la tri con el estratega",hincapie,es,2023-02-14T15:58:38Z,"varios de los jugadores, como hincapie, moises caicedo y gonzalo plata, se convirtieron en figuras de la tri con el estratega",3
"el que mas se temia, el posible traspaso del ecuatoriano hincapie del bayerleverkusen al chelsea, no paso de ser un rumor",hincapie,es,2023-02-03T10:58:00Z,"el que mas se temia, el posible traspaso del ecuatoriano hincapie del bayerleverkusen al chelsea, no paso de ser un rumor",1
" en la seleccion absoluta que participo en el mundial de qatar , salieron de la cantera independentista el portero moises ramirez, los defensas jackson porozo, william pacho, angelo preciado y hincapie, los centrocampistas moises caicedo, alan franco y jhegson mendez, y el extremo gonzalo plata",hincapie,es,2023-02-02T21:53:12Z,"en la seleccion absoluta que participo en el mundial de qatar , salieron de la cantera independentista el portero moises ramirez, los defensas jackson porozo, william pacho, angelo preciado y hincapie, los centrocampistas moises caicedo, alan franco y jhegson mendez, y el extremo gonzalo plata",4
 familiar de hincapie fue secuestrado en esmeraldas  una mujer embarazada figura entre los asesinados en balacera en montanita ,hincapie,es,2023-05-28T05:51:35Z,familiar de hincapie fue secuestrado en esmeraldas  una mujer embarazada figura entre los asesinados en balacera en montanita,1
"el bayerleverkusen y el\xaecuatoriano hincapie culminaron una destacada campana en la bundesliga con una clasificacion a la uefa conference league para la siguiente temporada, un premio que a primera vista sabe a poco por la calidad del plantel con el que cuentan",hincapie,es,2023-05-27T18:09:41Z,"el bayerleverkusen y el\xaecuatoriano hincapie culminaron una destacada campana en la bundesliga con una clasificacion a la uefa conference league para la siguiente temporada, un premio que a primera vista sabe a poco por la calidad del plantel con el que cuentan",4
"el jugador ecuatoriano hincapie no es parte del equipo del bayerleverkusen que visita al bochum este de mayo del , en la ultima jornada de la bundesliga",hincapie,es,2023-05-27T14:44:54Z,"el jugador ecuatoriano hincapie no es parte del equipo del bayerleverkusen que visita al bochum este de mayo del , en la ultima jornada de la bundesliga",1
un primo del futbolista ecuatoriano hincapie fue secuestrado en esmeraldas,hincapie,es,2023-05-26T22:59:28Z,un primo del futbolista ecuatoriano hincapie fue secuestrado en esmeraldas,1
" entre los cientos de comentarios tambien se vieron los mensajes de otras figuras ecuatorianas del balompie como hincapie, junior sornoza, beder caicedo..",hincapie,es,2023-05-24T21:50:31Z,"entre los cientos de comentarios tambien se vieron los mensajes de otras figuras ecuatorianas del balompie como hincapie, junior sornoza, beder caicedo",3
hincapie dio una asistencia y luego salio expulsado,hincapie,es,2023-05-21T21:25:07Z,hincapie dio una asistencia y luego salio expulsado,1
"en la ida en paises bajos perdio - y en la vuelta gano - por lo que el partido se fue al alargue y la roma lo termino ganado -.finalmente, en semifinales elimino al\xabayer bayerleverkusen\xadel ecuatoriano\xapiero hincapie, en una llave que sufrio mucho, ya que el conjunto rival fu superior en toda la eliminatoria",hincapie,es,2023-05-18T22:36:21Z,"finalmente, en semifinales elimino al\xabayer bayerleverkusen\xadel ecuatoriano\xapiero hincapie, en una llave que sufrio mucho, ya que el conjunto rival fu superior en toda la eliminatoria",4
"la ventaja de esta serie era para la roma que en la ida vencio - al bayerleverkusen con un tanto del italiano edoardo bove, quien hizo explotar al estadio olimpico que se lleno para vivir una nueva semifinal de europa.en el bayerleverkusen estuvo\xael defensa ecuatoriano hincapie, tambien titular en la semifinal de ida y en la ultima fecha de la bundesliga.\ub  el bayerleverkusen no pudo derrotar a la roma de local y empato - en la semifinal de vuelta de la uefa europaleague, quedando eliminado",hincapie,es,2023-05-18T14:55:02Z,"en el bayerleverkusen estuvo\xael defensa ecuatoriano hincapie, tambien titular en la semifinal de ida y en la ultima fecha de la bundesliga",4
" el bayerleverkusen, del defensa ecuatoriano hincapie, llega al partido de vuelta contra el roma tras ver interrumpida una larga racha de partidos sin perder",hincapie,es,2023-05-17T14:25:17Z,"el bayerleverkusen, del defensa ecuatoriano hincapie, llega al partido de vuelta contra el roma tras ver interrumpida una larga racha de partidos sin perder",4
"auspiciado por  la programacion de la operadora incluira la definicion de la europaleague en donde participa el ecuatoriano hincapie, con el bayerleverkusen",hincapie,es,2023-05-15T03:42:57Z,"auspiciado por  la programacion de la operadora incluira la definicion de la europaleague en donde participa el ecuatoriano hincapie, con el bayerleverkusen",4
"antes del minuto, el visitante ya habia llegado al arco romano generando peligro: rui patricio se quedo con el remate de andrich, que llego de frente para terminar una jugada generada por la izquierda por hincapie antes de enviar el centro atras",hincapie,es,2023-05-11T21:13:48Z,"antes del minuto, el visitante ya habia llegado al arco romano generando peligro: rui patricio se quedo con el remate de andrich, que llego de frente para terminar una jugada generada por la izquierda por hincapie antes de enviar el centro atras",1
"el elenco aleman, del zaguero ecuatoriano hincapie, perdio por la minima diferencia",hincapie,es,2023-05-11T20:56:21Z,"el elenco aleman, del zaguero ecuatoriano hincapie, perdio por la minima diferencia",1
"esta vez, hincapie estara en esta instancia de la europaleague, con el bayerleverkusen",hincapie,es,2023-05-11T18:30:25Z,"esta vez, hincapie estara en esta instancia de la europaleague, con el bayerleverkusen",5
"inicio el y finalizara el de mayo.en el cronograma que compartio la federacion ecuatoriana de futbol, los jugadores que recibiran a felix sanchez son: gonzalo plata,\xamoises caicedo, pervis estupinan, jeremy sarmiento, enner valencia, hincapie, angelo preciado y william pacho",hincapie,es,2023-05-10T23:37:55Z,"en el cronograma que compartio la federacion ecuatoriana de futbol, los jugadores que recibiran a felix sanchez son: gonzalo plata,\xamoises caicedo, pervis estupinan, jeremy sarmiento, enner valencia, hincapie, angelo preciado y william pacho",3
"ese es el defensa hincapie, que juega en el bayerleverkusen, de alemania",hincapie,es,2023-05-09T00:58:48Z,"ese es el defensa hincapie, que juega en el bayerleverkusen, de alemania",5
ten if you included the toe-poked volley to team-mate palacios in the build-up,palacios,en,2023-02-16T23:56:00Z,ten if you included the toe-poked volley to team-mate palacios in the build-up,3
