data,player,language,publishedAt,Label,sentiment,sentiment_label
trainer alonso vor den mitgereisten fans in monaco personell ist klar die verteidiger tah und hincapie sind gelb gesperrt adli muss wegen einer rot sperre zuschauen,hincapie,de,2023-02-24T09:33:31Z,,3,neutral
fallen doch tah und hincapie gelb gesperrt aus,hincapie,de,2023-02-24T12:55:38Z,,1,negativ
ohne hincapie und tah mussten wir entscheiden wie wir spielen,hincapie,de,2023-02-27T15:54:01Z,,4,neutral
toptalent wirtz kehrte ebenso in die startelf zuruck wie die zuletzt gelbgesperrten tah und hincapie,hincapie,de,2023-03-05T16:23:36Z,,5,positiv
gegen hertha bsc vertrat ihn innenverteidiger hincapie kicker note absolut zufriedenstellend,hincapie,de,2023-03-07T18:58:15Z,,5,positiv
doch dieser sollte wie gegen hertha bsc beispielsweise die durchaus zufriedenstellende notlosung mit innenverteidiger hincapie als linken schienenspieler im wahlen,hincapie,de,2023-03-08T14:37:28Z,,3,neutral
unter ihm entdeckte die von kim falkenberg geleitete leverkusener scoutingabteilung nicht nur bis dahin vollig unbekannte talente wie edmond tapsoba frimpong und hincapie die ihren marktwert schnell vervielfachten sondern steidten leierte die transfers als manager an und trieb sie auch bis zur unterschriftsreife,hincapie,de,2023-03-14T12:46:04Z,,5,positiv
damit hat sich kabak im verwarnungs ranking des kicker an die unruhmliche spitze gesetzt mit sieben gelben und zwei gelb roten karten vor bremens marco friedl sechs gelbe eine rote und bayerleverkusen hincapie funf gelbe zwei gelb rote ,hincapie,de,2023-03-14T13:13:48Z,,5,positiv
 sehr ambitionierter kader manager arbeitete schon lange am absprung akteure wie edmond tapsoba frimpong oder hincapie wurden unter ihm von der von kim falkenberg geleiteten scouting abteilung entdeckt die deals dann von steidten eingefadelt und meist auch bis zum ende ausverhandelt,hincapie,de,2023-03-15T11:30:10Z,,5,positiv
kam aus bremen nach bayerleverkusen tim steidten tim steidten war bayerleverkusen mann fur die besonderen talente gilt als entdecker von wirtz frimpong edmond tapsoba odilon kossounou oder hincapie,hincapie,de,2023-03-15T17:55:48Z,,5,positiv
torschutzen unter sich diaby und adli r feiern adlis treffer zum fur bayerleverkusen hincapie eine nahezu fehlerlose vorstellung allerdings ohne offensivdrang,hincapie,de,2023-03-17T07:01:04Z,,4,neutral
bayerleverkusen an der leiste verletzter torjager steigert belastung und bleibt schmerzfrei beim abschlusstraining vor dem europa league viertelfinale gegen saint gilles war demirbay genauso dabei wie sturmer adam hlozek der zuletzt wegen eines infekts fehlte und verteidiger hincapie der gegen frankfurt wegen einer schmerzhaften prellung an der hufte ausgewechselt worden war,hincapie,de,2023-04-12T10:46:44Z,,4,neutral
hincapie l und tah bedanken sich fur die fan unterstutzung alles offen nach dem hinspiel gegen royale union saint gilloise,hincapie,de,2023-04-14T08:16:22Z,,5,positiv
die beiden besten chancen hatte vielmehr der zweimal durch den funfmeterraum irrlichternde union keeper anthony moris ermoglicht der jeweils eine flanke unterlief und es nur der fehlenden prazision der schutzen hincapie und frimpong die ihre kopfballe aus wenigen metern neben das tor setzten zu verdanken hatte dass seine fehler nicht bestraft wurden,hincapie,de,2023-04-14T11:21:14Z,,3,neutral
party mit den fans die bayerleverkusen profis diaby v l lukas hradecky wirtz karim bellarabi hincapie und tah halbfinale bayerleverkusen sturmte mit einem sieg uber royale union saint gilloise ins semifinale der europaleague,hincapie,de,2023-04-21T07:56:02Z,,4,neutral
aus dem nichts sorgte hincapie mit einem lattentreffer aus rund metern fur die beste bayerleverkusen szene bis dahin bayerleverkusen war nun aktiver und belohnte sich hlozek vollendete einen konter nach einer scharfen hereingabe von diaby technisch stark mit links,hincapie,de,2023-04-23T17:26:22Z,,1,negativ
wirtz mit freundin aaliyah wahrend des bayerleverkusen spiels gegen leipzig auf der vip tribune wirtz stand am montagvormittag noch nicht wieder beim team training mit auf dem platz auch die angeschlagenen hincapie gegen leipzig mit krampfen raus und edmond tapsoba muskulare probleme fehlten,hincapie,de,2023-04-24T13:32:05Z,,1,negativ
ob bayerleverkusen nach der rotsperre von hincapie mangels innenverteidiger weiter auf eine dreierkette setze oder auf eine viererabwehr umstelle wir haben nicht viele aber genug moglichkeiten fur beide systeme warum callum hudson odoi seit monaten kaum noch spielt unsere angreifer haben es gut gemacht,hincapie,de,2023-05-26T16:34:24Z,,3,neutral
gladbacher personalsorgen vor dem heimspiel gegen augsburg dass julian weigl am mittwoch noch nicht im mannschaftstraining auftauchen wurde war abzusehen nach dem bosen foul von hincapie beim in bayerleverkusen,hincapie,de,2023-05-24T16:55:51Z,,1,negativ
fur den rotgesperrten innenverteidiger hincapie gibt es keinen annahernd gleichwertigen ersatz,hincapie,de,2023-05-24T14:51:04Z,,3,neutral
hincapie von fussball bundesligist bayerleverkusen muss nach seiner roten karte eine sperre von drei ligaspielen absitzen,hincapie,de,2023-05-23T10:52:44Z,negativ,1,negativ
fur sein grobes foul sah hincapie beim leverkusener gegen gladbach vollig zu recht die rote karte,hincapie,de,2023-05-23T10:24:42Z,,2,neutral
schwere prellung am schienbein julian weigl war am sonntag hart von bayerleverkusen hincapie gefoult worden und hatte erst einmal sehr angst ,hincapie,de,2023-05-22T15:45:26Z,,1,negativ
dort wird neben sechser demirbay gelbsperre auch hincapie fehlen der sich nach einem brutalen foul einen platzverweis einhandelte und damit seinen trainer mangels gleichwertiger alternativen in der innenverteidigung vor ein problem stellt,hincapie,de,2023-05-22T08:22:38Z,,3,neutral
autsch bayerleverkusen hincapie mitte tritt weigl brutal um dieser brutalo tritt hatte rot absolut verdient beim von gladbach in bayerleverkusen sprang bayerleverkusen verteidiger hincapie mit gestrecktem bein nur auf die wade von julian weigl ,hincapie,de,2023-05-22T08:20:52Z,,1,negativ
bayers hincapie sah in der nachspielzeit wegen groben foulspiels die rote karte ,hincapie,de,2023-05-21T19:55:17Z,,1,negativ
bayerleverkusen verteidiger hincapie sah nach einem brutalen foul an julian weigl die rote karte ,hincapie,de,2023-05-21T19:39:14Z,,1,negativ
enttauscht nach dem aus in der europaleague bayerleverkusen trainer alonso trost von alonso fur verteidiger hincapie dass es seiner truppe nicht gelungen war die roma fur ihr destruktives spiel zu bestrafen beurteilte alonso sachlich es war nicht neu was in der zweiten halbzeit passiert ist,hincapie,de,2023-05-18T22:23:45Z,,1,negativ
benficas linksverteidiger hat sich fur bayerleverkusen entschieden daley sinkgraven dessen vertrag im sommer auslauft wird als aktuelle nummer fur die position des linken schienenspielers hinter bakker und innenverteidiger hincapie bayerleverkusen hingegen sicher verlassen,hincapie,de,2023-05-15T09:13:43Z,,3,neutral
nicht umsonst vertraute bayerleverkusen trainer alonso fur gewohnlich auf eine dreier kette in der defensive und probierte besonders auf der linken seite verschiedene spieler aus so auch den etatmassigen innenverteidiger hincapie ,hincapie,de,2023-05-14T17:41:57Z,,3,neutral
torwart lukas hradecky bewahrte bayerleverkusen vor einer hoheren niederlage hincapie der junge ecuadorianer begann wieder anstelle von mitchell bakker ruckte nach bakkers hereinnahme dann wieder links in die dreierkette,hincapie,de,2023-05-11T23:42:49Z,,1,negativ
bayerleverkusen leader mit medi car aus katakomben abtransportiert fur kossounou besitzt bayerleverkusen zwar in hincapie noch eine alternative doch in der innenverteidigung darf nun auch nichts mehr passieren,hincapie,de,2023-05-11T22:53:37Z,,5,positiv
hincapie bayers beauftragter fur die linke aussenbahn hatte erfolgreich einen uberraschungsangriff gestartet und den ball punktgenau in die mitte geleitet doch andrich war einen halben schritt zu schnell in position gelaufen und brachte keine kraft hinter den schuss den romas portugiesischer torhuter rui patricio wohlbekannt von welt und europameisterschaften unbeschwert in die arme schliessen xakonnte,hincapie,de,2023-05-11T21:16:54Z,,1,negativ
stattdessen platzierte bayerleverkusen hincapie nach minuten einen trockenen meter lattenschuss als warnung ehe adam hlozek in der ,hincapie,de,2023-04-23T18:00:31Z,,1,negativ
hincapie hincapies fernschuss aus metern unterschatzte torwart janis blaswich sodass der ball gegen die latte klatschte ,hincapie,de,2023-04-23T17:26:57Z,,1,negativ
doch diaby verzog zweimal knapp hincapie kopfte bei der grossten gelegenheit am langen pfosten aus zwei metern und spitzem winkel daneben ,hincapie,de,2023-04-13T21:29:51Z,,2,neutral
gegen diaby und hincapie hielt er gut,hincapie,de,2023-03-05T16:32:32Z,,4,neutral
 bayerleverkusen das ohne die gesperrten tah hincapie und adli auskommen musste hatte am ruckstand zu knabbern,hincapie,de,2023-02-26T18:32:00Z,,1,negativ
 bayerleverkusen das ohne die gesperrten tah hincapie und adli auskommen musste hatte am ruckstand zu knabbern,hincapie,de,2023-02-26T16:41:45Z,,1,negativ
bayerleverkusen das ohne die gesperrten tah hincapie und adli auskommen musste hatte am ruckstand zu knabbern,hincapie,de,2023-02-26T16:32:55Z,,1,negativ
bayerleverkusen torwart lukas hradecky sitzt fluchend auf dem rasen grund war offenbar monacos torschutze diatta der mehrmals mit hincapie aneinandergeriet und versuchte den leverkusener zu provozieren,hincapie,de,2023-02-17T17:14:46Z,negativ,1,negativ
vor allem monacos krepin diatta und bayerleverkusen hincapie beharkten sich haufig,hincapie,de,2023-02-17T08:56:42Z,,5,positiv
 vor allem monacos krepin diatta und bayerleverkusen hincapie beharkten sich haufig,hincapie,de,2023-02-17T07:51:22Z,,5,positiv
in der funften minute der nachspielzeit sah bayerleverkusen hincapie nach einem harten foul an julian weigl rot,hincapie,de,2023-05-21T19:53:27Z,negativ,1,negativ
une febrilite deconcertante venant du bayerleverkusen a l image de l expulsion de hincapie dans les derniers instants e pour un tacle de boucher et une avance d un petit point sur wolfsburg e points pour bayerleverkusen e points avant la derniere journee,hincapie,de,2023-05-21T19:30:59Z,,1,negativ
sekunden waren gespielt als andrich nach hereingabe von hincapie aus etwa zwolf metern zum schuss kam,hincapie,de,2023-05-12T10:02:12Z,,1,negativ
ten if you included the toe poked volley to team mate palacios in the build up,palacios,en,2023-02-16T23:56:00Z,,4,neutral
bayerleverkusen took the lead again in the st minute when midfielder palacios struck from the edge of the box following a corner and adli made it before the hour mark with a fine header,palacios,en,2023-02-23T20:50:50Z,,1,negativ
wissam ben yedder levelled straight away from the spot for monaco before palacios put bayerleverkusen back ahead,palacios,en,2023-02-23T20:53:59Z,positiv,1,negativ
midfielders leandro paredes juventus angel di maria juventus guido rodriguez betis enzo fernandez chelsea maximiliano perrone manchester city palacios bayerleverkusen rodrigo de paul atletico madrid angel correa atletico madrid alexis mac allister brighton facundo buonanotte brighton thiago almada atlanta united giovani lo celso villarreal emiliano buendia aston villa valentin carboni inter milan ,palacios,en,2023-03-03T16:40:46Z,neutral,3,neutral
midfielders rodrigo de paul atletico madrid leandro paredes juventus guido rodriguez real betis alejandro gomez sevilla alexis mac allister brighton palacios bayerleverkusen enzo fernandez chelsea maximo perrone manchester city facundo buonanotte brighton giovani lo celso villarreal thiago almada atlanta united valentin carboni inter milan ,palacios,en,2023-03-03T18:17:37Z,neutral,3,neutral
a first half goal from joshua kimmich was canceled out by two penalties from palacios resulting in a win for the home team,palacios,en,2023-03-19T18:30:00Z,positiv,1,negativ
 by reuters bayerleverkusen s palacios scored two second half penalties to complete a comeback victory over visitors bayern munich on sunday and deny them the bundesliga lead,palacios,en,2023-03-19T18:42:59Z,,1,negativ
bayerleverkusen s palacios scored two second half penalties to complete a comeback victory over visitors bayern munich on sunday and deny them the bundesliga lead,palacios,en,2023-03-19T19:05:09Z,,1,negativ
by tamojit chakraborty march palacios scored twice from the penalty spot in the second half as bayerleverkusen came back from behind to beat bayern munich at the bay arena on sunday evening,palacios,en,2023-03-19T19:45:15Z,,1,negativ
 palacios scored two penalties as bayerleverkusen beat bayern munich who missed the chance to return to the top of the bundesliga,palacios,en,2023-03-19T20:03:28Z,positiv,1,negativ
bayern munich missed the chance to move back to the top of the bundesliga after two second half penalties from palacios saw them sink to a defeat at bayerleverkusen,palacios,en,2023-03-19T22:29:07Z,,1,negativ
up stepped palacios to beat bayern keeper yann sommer on both occasions and bayerleverkusen led by the super stylish alonso could then celebrate a famous win,palacios,en,2023-03-20T01:35:10Z,,5,positiv
rennes instead made the most of their chances on the stroke of halftime toko ekambi collected a superb long pass from benjamin bourigeaud and fired home from just inside the box making up for a couple of earlier bad choices rennes doubled their advantage with their second shot on target three minutes into the second half as kalimuendo latched on to a cross from lesley ugochukwu to beat gianluigi donnarumma forward hugo ekitike replaced midfielder fabian ruiz while midfielder renato sanches came on for defender juan bernat before the hour but it was rennes who came closest to scoring again through toko ekambi later on sunday alexis sanchez netted a double to give om all three points at reims who had gone unbeaten in ligue for six months reims who had opened the scoring through folarin balogun are ninth on points bayerleverkusen stun bayern munich bayerleverkusen s palacios scored two second half penalties to complete a comeback victory over visitors bayern munich on sunday and deny them the bundesliga lead,palacios,en,2023-03-20T04:56:02Z,,2,neutral
although bayern took the lead through joshua kimmich on the day two second half penalties from palacios condemned them to defeat at bayarena,palacios,en,2023-03-20T08:45:35Z,,1,negativ
bayerleverkusen hit back to beat bayern munich martin meissner ap bayern munich missed the chance to move back to the top of the bundesliga after two second half penalties from palacios saw them sink to a defeat at bayerleverkusen,palacios,en,2023-03-20T09:46:49Z,,1,negativ
the bundesliga fluctuations in munich this season are so frequent and so wild that it cannot help but invite scrutiny there were many remarkable aspects to the way in which this all unfolded that bayerleverkusen showed considerably more nerve than their visitors in a win and also that the home side s adli was twice cautioned by tobias stieler for simulation before the referee twice re examined his decision on the monitor twice withdrew the card with a smile and a handshake and twice awarded a penalty both converted by palacios twice to yann sommer s right in case you wondered to bring die werkself from behind and guide them home,palacios,en,2023-03-20T13:00:35Z,,2,neutral
the two var penalties both converted by palacios dominated the headlines from sunday s game but that s only part of the story,palacios,en,2023-03-20T18:07:28Z,,2,neutral
today it was a lifesaver for the game palacios scored both penalties to end bayern s four game winning run across all competitions and leave dortmund one point clear with nine rounds remaining,palacios,en,2023-03-20T21:20:28Z,positiv,5,positiv
almada celebrates the world cup triumphj after the game with xaexequiel palacios and angel correa thousands of fans turned up to congratulate the team on their achievement in qatar part of the daily mail the mail on sunday metro media group ,palacios,en,2023-03-24T13:06:53Z,,5,positiv
